Timestep,Traffic_Light_ID,State,Phase_Duration
1873,cluster_10279701148_11630151856_663826006,GG,0.001
1873,cluster_11502623497_1177160337,GGrrr,42.0
1873,cluster_664446535_8507351666,yyrrr,3.0
1874,cluster_10279701148_11630151856_663826006,GG,0.001
1874,cluster_11502623497_1177160337,yyrrr,3.0
1874,cluster_664446535_8507351666,rrGGG,42.0
1875,cluster_10279701148_11630151856_663826006,GG,0.001
1875,cluster_11502623497_1177160337,yyrrr,3.0
1875,cluster_664446535_8507351666,rrGGG,42.0
1876,cluster_10279701148_11630151856_663826006,GG,0.001
1876,cluster_11502623497_1177160337,yyrrr,3.0
1876,cluster_664446535_8507351666,rrGGG,42.0
1877,cluster_10279701148_11630151856_663826006,GG,0.001
1877,cluster_11502623497_1177160337,rrGGg,42.0
1877,cluster_664446535_8507351666,rrGGG,42.0
1878,cluster_10279701148_11630151856_663826006,GG,0.001
1878,cluster_11502623497_1177160337,rrGGg,42.0
1878,cluster_664446535_8507351666,rrGGG,42.0
1879,cluster_10279701148_11630151856_663826006,GG,0.001
1879,cluster_11502623497_1177160337,rrGGg,42.0
1879,cluster_664446535_8507351666,rryyy,3.0
1880,cluster_10279701148_11630151856_663826006,GG,0.001
1880,cluster_11502623497_1177160337,rrGGg,42.0
1880,cluster_664446535_8507351666,rryyy,3.0
1881,cluster_10279701148_11630151856_663826006,GG,0.001
1881,cluster_11502623497_1177160337,rrGGg,42.0
1881,cluster_664446535_8507351666,rryyy,3.0
1882,cluster_10279701148_11630151856_663826006,GG,0.001
1882,cluster_11502623497_1177160337,rryyy,3.0
1882,cluster_664446535_8507351666,GGrrr,42.0
1883,cluster_10279701148_11630151856_663826006,GG,0.001
1883,cluster_11502623497_1177160337,rryyy,3.0
1883,cluster_664446535_8507351666,GGrrr,42.0
1884,cluster_10279701148_11630151856_663826006,GG,0.001
1884,cluster_11502623497_1177160337,rryyy,3.0
1884,cluster_664446535_8507351666,GGrrr,42.0
1885,cluster_10279701148_11630151856_663826006,GG,0.001
1885,cluster_11502623497_1177160337,GGrrr,42.0
1885,cluster_664446535_8507351666,GGrrr,42.0
1886,cluster_10279701148_11630151856_663826006,GG,0.001
1886,cluster_11502623497_1177160337,GGrrr,42.0
1886,cluster_664446535_8507351666,GGrrr,42.0
1887,cluster_10279701148_11630151856_663826006,GG,0.001
1887,cluster_11502623497_1177160337,GGrrr,42.0
1887,cluster_664446535_8507351666,yyrrr,3.0
1888,cluster_10279701148_11630151856_663826006,GG,0.001
1888,cluster_11502623497_1177160337,GGrrr,42.0
1888,cluster_664446535_8507351666,yyrrr,3.0
1889,cluster_10279701148_11630151856_663826006,GG,0.001
1889,cluster_11502623497_1177160337,GGrrr,42.0
1889,cluster_664446535_8507351666,yyrrr,3.0
1890,cluster_10279701148_11630151856_663826006,GG,0.001
1890,cluster_11502623497_1177160337,yyrrr,3.0
1890,cluster_664446535_8507351666,rrGGG,42.0
1891,cluster_10279701148_11630151856_663826006,GG,0.001
1891,cluster_11502623497_1177160337,yyrrr,3.0
1891,cluster_664446535_8507351666,rrGGG,42.0
1892,cluster_10279701148_11630151856_663826006,GG,0.001
1892,cluster_11502623497_1177160337,yyrrr,3.0
1892,cluster_664446535_8507351666,rrGGG,42.0
1893,cluster_10279701148_11630151856_663826006,GG,0.001
1893,cluster_11502623497_1177160337,rrGGg,42.0
1893,cluster_664446535_8507351666,rrGGG,42.0
1894,cluster_10279701148_11630151856_663826006,GG,0.001
1894,cluster_11502623497_1177160337,rrGGg,42.0
1894,cluster_664446535_8507351666,rrGGG,42.0
1895,cluster_10279701148_11630151856_663826006,GG,0.001
1895,cluster_11502623497_1177160337,rrGGg,42.0
1895,cluster_664446535_8507351666,rryyy,3.0
1896,cluster_10279701148_11630151856_663826006,GG,0.001
1896,cluster_11502623497_1177160337,rrGGg,42.0
1896,cluster_664446535_8507351666,rryyy,3.0
1897,cluster_10279701148_11630151856_663826006,GG,0.001
1897,cluster_11502623497_1177160337,rrGGg,42.0
1897,cluster_664446535_8507351666,rryyy,3.0
1898,cluster_10279701148_11630151856_663826006,GG,0.001
1898,cluster_11502623497_1177160337,rryyy,3.0
1898,cluster_664446535_8507351666,GGrrr,42.0
1899,cluster_10279701148_11630151856_663826006,GG,0.001
1899,cluster_11502623497_1177160337,rryyy,3.0
1899,cluster_664446535_8507351666,GGrrr,42.0
1900,cluster_10279701148_11630151856_663826006,GG,0.001
1900,cluster_11502623497_1177160337,rryyy,3.0
1900,cluster_664446535_8507351666,GGrrr,42.0
1901,cluster_10279701148_11630151856_663826006,GG,0.001
1901,cluster_11502623497_1177160337,GGrrr,42.0
1901,cluster_664446535_8507351666,GGrrr,42.0
1902,cluster_10279701148_11630151856_663826006,GG,0.001
1902,cluster_11502623497_1177160337,GGrrr,42.0
1902,cluster_664446535_8507351666,GGrrr,42.0
1903,cluster_10279701148_11630151856_663826006,GG,0.001
1903,cluster_11502623497_1177160337,GGrrr,42.0
1903,cluster_664446535_8507351666,yyrrr,3.0
1904,cluster_10279701148_11630151856_663826006,GG,0.001
1904,cluster_11502623497_1177160337,GGrrr,42.0
1904,cluster_664446535_8507351666,yyrrr,3.0
1905,cluster_10279701148_11630151856_663826006,GG,0.001
1905,cluster_11502623497_1177160337,GGrrr,42.0
1905,cluster_664446535_8507351666,yyrrr,3.0
1906,cluster_10279701148_11630151856_663826006,GG,0.001
1906,cluster_11502623497_1177160337,yyrrr,3.0
1906,cluster_664446535_8507351666,rrGGG,42.0
1907,cluster_10279701148_11630151856_663826006,GG,0.001
1907,cluster_11502623497_1177160337,yyrrr,3.0
1907,cluster_664446535_8507351666,rrGGG,42.0
1908,cluster_10279701148_11630151856_663826006,GG,0.001
1908,cluster_11502623497_1177160337,yyrrr,3.0
1908,cluster_664446535_8507351666,rrGGG,42.0
1909,cluster_10279701148_11630151856_663826006,GG,0.001
1909,cluster_11502623497_1177160337,rrGGg,42.0
1909,cluster_664446535_8507351666,rrGGG,42.0
1910,cluster_10279701148_11630151856_663826006,GG,0.001
1910,cluster_11502623497_1177160337,rrGGg,42.0
1910,cluster_664446535_8507351666,rrGGG,42.0
1911,cluster_10279701148_11630151856_663826006,GG,0.001
1911,cluster_11502623497_1177160337,rrGGg,42.0
1911,cluster_664446535_8507351666,rryyy,3.0
1912,cluster_10279701148_11630151856_663826006,GG,0.001
1912,cluster_11502623497_1177160337,rrGGg,42.0
1912,cluster_664446535_8507351666,rryyy,3.0
1913,cluster_10279701148_11630151856_663826006,GG,0.001
1913,cluster_11502623497_1177160337,rrGGg,42.0
1913,cluster_664446535_8507351666,rryyy,3.0
1914,cluster_10279701148_11630151856_663826006,GG,0.001
1914,cluster_11502623497_1177160337,rryyy,3.0
1914,cluster_664446535_8507351666,GGrrr,42.0
1915,cluster_10279701148_11630151856_663826006,GG,0.001
1915,cluster_11502623497_1177160337,rryyy,3.0
1915,cluster_664446535_8507351666,GGrrr,42.0
1916,cluster_10279701148_11630151856_663826006,GG,0.001
1916,cluster_11502623497_1177160337,rryyy,3.0
1916,cluster_664446535_8507351666,GGrrr,42.0
1917,cluster_10279701148_11630151856_663826006,GG,0.001
1917,cluster_11502623497_1177160337,GGrrr,42.0
1917,cluster_664446535_8507351666,GGrrr,42.0
1918,cluster_10279701148_11630151856_663826006,GG,0.001
1918,cluster_11502623497_1177160337,GGrrr,42.0
1918,cluster_664446535_8507351666,GGrrr,42.0
1919,cluster_10279701148_11630151856_663826006,GG,0.001
1919,cluster_11502623497_1177160337,GGrrr,42.0
1919,cluster_664446535_8507351666,yyrrr,3.0
1920,cluster_10279701148_11630151856_663826006,GG,0.001
1920,cluster_11502623497_1177160337,GGrrr,42.0
1920,cluster_664446535_8507351666,yyrrr,3.0
1921,cluster_10279701148_11630151856_663826006,GG,0.001
1921,cluster_11502623497_1177160337,GGrrr,42.0
1921,cluster_664446535_8507351666,yyrrr,3.0
1922,cluster_10279701148_11630151856_663826006,GG,0.001
1922,cluster_11502623497_1177160337,yyrrr,3.0
1922,cluster_664446535_8507351666,rrGGG,42.0
1923,cluster_10279701148_11630151856_663826006,GG,0.001
1923,cluster_11502623497_1177160337,yyrrr,3.0
1923,cluster_664446535_8507351666,rrGGG,42.0
1924,cluster_10279701148_11630151856_663826006,GG,0.001
1924,cluster_11502623497_1177160337,yyrrr,3.0
1924,cluster_664446535_8507351666,rrGGG,42.0
1925,cluster_10279701148_11630151856_663826006,GG,0.001
1925,cluster_11502623497_1177160337,rrGGg,42.0
1925,cluster_664446535_8507351666,rrGGG,42.0
1926,cluster_10279701148_11630151856_663826006,GG,0.001
1926,cluster_11502623497_1177160337,rrGGg,42.0
1926,cluster_664446535_8507351666,rrGGG,42.0
1927,cluster_10279701148_11630151856_663826006,GG,0.001
1927,cluster_11502623497_1177160337,rrGGg,42.0
1927,cluster_664446535_8507351666,rryyy,3.0
1928,cluster_10279701148_11630151856_663826006,GG,0.001
1928,cluster_11502623497_1177160337,rrGGg,42.0
1928,cluster_664446535_8507351666,rryyy,3.0
1929,cluster_10279701148_11630151856_663826006,GG,0.001
1929,cluster_11502623497_1177160337,rrGGg,42.0
1929,cluster_664446535_8507351666,rryyy,3.0
1930,cluster_10279701148_11630151856_663826006,GG,0.001
1930,cluster_11502623497_1177160337,rryyy,3.0
1930,cluster_664446535_8507351666,GGrrr,42.0
1931,cluster_10279701148_11630151856_663826006,GG,0.001
1931,cluster_11502623497_1177160337,rryyy,3.0
1931,cluster_664446535_8507351666,GGrrr,42.0
1932,cluster_10279701148_11630151856_663826006,GG,0.001
1932,cluster_11502623497_1177160337,rryyy,3.0
1932,cluster_664446535_8507351666,GGrrr,42.0
1933,cluster_10279701148_11630151856_663826006,GG,0.001
1933,cluster_11502623497_1177160337,GGrrr,42.0
1933,cluster_664446535_8507351666,GGrrr,42.0
1934,cluster_10279701148_11630151856_663826006,GG,0.001
1934,cluster_11502623497_1177160337,GGrrr,42.0
1934,cluster_664446535_8507351666,GGrrr,42.0
1935,cluster_10279701148_11630151856_663826006,GG,0.001
1935,cluster_11502623497_1177160337,GGrrr,42.0
1935,cluster_664446535_8507351666,yyrrr,3.0
1936,cluster_10279701148_11630151856_663826006,GG,0.001
1936,cluster_11502623497_1177160337,GGrrr,42.0
1936,cluster_664446535_8507351666,yyrrr,3.0
1937,cluster_10279701148_11630151856_663826006,GG,0.001
1937,cluster_11502623497_1177160337,GGrrr,42.0
1937,cluster_664446535_8507351666,yyrrr,3.0
1938,cluster_10279701148_11630151856_663826006,GG,0.001
1938,cluster_11502623497_1177160337,yyrrr,3.0
1938,cluster_664446535_8507351666,rrGGG,42.0
1939,cluster_10279701148_11630151856_663826006,GG,0.001
1939,cluster_11502623497_1177160337,yyrrr,3.0
1939,cluster_664446535_8507351666,rrGGG,42.0
1940,cluster_10279701148_11630151856_663826006,GG,0.001
1940,cluster_11502623497_1177160337,yyrrr,3.0
1940,cluster_664446535_8507351666,rrGGG,42.0
1941,cluster_10279701148_11630151856_663826006,GG,0.001
1941,cluster_11502623497_1177160337,rrGGg,42.0
1941,cluster_664446535_8507351666,rrGGG,42.0
1942,cluster_10279701148_11630151856_663826006,GG,0.001
1942,cluster_11502623497_1177160337,rrGGg,42.0
1942,cluster_664446535_8507351666,rrGGG,42.0
1943,cluster_10279701148_11630151856_663826006,GG,0.001
1943,cluster_11502623497_1177160337,rrGGg,42.0
1943,cluster_664446535_8507351666,rryyy,3.0
1944,cluster_10279701148_11630151856_663826006,GG,0.001
1944,cluster_11502623497_1177160337,rrGGg,42.0
1944,cluster_664446535_8507351666,rryyy,3.0
1945,cluster_10279701148_11630151856_663826006,GG,0.001
1945,cluster_11502623497_1177160337,rrGGg,42.0
1945,cluster_664446535_8507351666,rryyy,3.0
1946,cluster_10279701148_11630151856_663826006,GG,0.001
1946,cluster_11502623497_1177160337,rryyy,3.0
1946,cluster_664446535_8507351666,GGrrr,42.0
1947,cluster_10279701148_11630151856_663826006,GG,0.001
1947,cluster_11502623497_1177160337,rryyy,3.0
1947,cluster_664446535_8507351666,GGrrr,42.0
1948,cluster_10279701148_11630151856_663826006,GG,0.001
1948,cluster_11502623497_1177160337,rryyy,3.0
1948,cluster_664446535_8507351666,GGrrr,42.0
1949,cluster_10279701148_11630151856_663826006,GG,0.001
1949,cluster_11502623497_1177160337,GGrrr,42.0
1949,cluster_664446535_8507351666,GGrrr,42.0
1950,cluster_10279701148_11630151856_663826006,GG,0.001
1950,cluster_11502623497_1177160337,GGrrr,42.0
1950,cluster_664446535_8507351666,GGrrr,42.0
1951,cluster_10279701148_11630151856_663826006,GG,0.001
1951,cluster_11502623497_1177160337,GGrrr,42.0
1951,cluster_664446535_8507351666,yyrrr,3.0
1952,cluster_10279701148_11630151856_663826006,GG,0.001
1952,cluster_11502623497_1177160337,GGrrr,42.0
1952,cluster_664446535_8507351666,yyrrr,3.0
1953,cluster_10279701148_11630151856_663826006,GG,0.001
1953,cluster_11502623497_1177160337,GGrrr,42.0
1953,cluster_664446535_8507351666,yyrrr,3.0
1954,cluster_10279701148_11630151856_663826006,GG,0.001
1954,cluster_11502623497_1177160337,yyrrr,3.0
1954,cluster_664446535_8507351666,rrGGG,42.0
1955,cluster_10279701148_11630151856_663826006,GG,0.001
1955,cluster_11502623497_1177160337,yyrrr,3.0
1955,cluster_664446535_8507351666,rrGGG,42.0
1956,cluster_10279701148_11630151856_663826006,GG,0.001
1956,cluster_11502623497_1177160337,yyrrr,3.0
1956,cluster_664446535_8507351666,rrGGG,42.0
1957,cluster_10279701148_11630151856_663826006,GG,0.001
1957,cluster_11502623497_1177160337,rrGGg,42.0
1957,cluster_664446535_8507351666,rrGGG,42.0
1958,cluster_10279701148_11630151856_663826006,GG,0.001
1958,cluster_11502623497_1177160337,rrGGg,42.0
1958,cluster_664446535_8507351666,rrGGG,42.0
1959,cluster_10279701148_11630151856_663826006,GG,0.001
1959,cluster_11502623497_1177160337,rrGGg,42.0
1959,cluster_664446535_8507351666,rryyy,3.0
1960,cluster_10279701148_11630151856_663826006,GG,0.001
1960,cluster_11502623497_1177160337,rrGGg,42.0
1960,cluster_664446535_8507351666,rryyy,3.0
1961,cluster_10279701148_11630151856_663826006,GG,0.001
1961,cluster_11502623497_1177160337,rrGGg,42.0
1961,cluster_664446535_8507351666,rryyy,3.0
1962,cluster_10279701148_11630151856_663826006,GG,0.001
1962,cluster_11502623497_1177160337,rryyy,3.0
1962,cluster_664446535_8507351666,GGrrr,42.0
1963,cluster_10279701148_11630151856_663826006,GG,0.001
1963,cluster_11502623497_1177160337,rryyy,3.0
1963,cluster_664446535_8507351666,GGrrr,42.0
1964,cluster_10279701148_11630151856_663826006,GG,0.001
1964,cluster_11502623497_1177160337,rryyy,3.0
1964,cluster_664446535_8507351666,GGrrr,42.0
1965,cluster_10279701148_11630151856_663826006,GG,0.001
1965,cluster_11502623497_1177160337,GGrrr,42.0
1965,cluster_664446535_8507351666,GGrrr,42.0
1966,cluster_10279701148_11630151856_663826006,GG,0.001
1966,cluster_11502623497_1177160337,GGrrr,42.0
1966,cluster_664446535_8507351666,GGrrr,42.0
1967,cluster_10279701148_11630151856_663826006,GG,0.001
1967,cluster_11502623497_1177160337,GGrrr,42.0
1967,cluster_664446535_8507351666,yyrrr,3.0
1968,cluster_10279701148_11630151856_663826006,GG,0.001
1968,cluster_11502623497_1177160337,GGrrr,42.0
1968,cluster_664446535_8507351666,yyrrr,3.0
1969,cluster_10279701148_11630151856_663826006,GG,0.001
1969,cluster_11502623497_1177160337,GGrrr,42.0
1969,cluster_664446535_8507351666,yyrrr,3.0
1970,cluster_10279701148_11630151856_663826006,GG,0.001
1970,cluster_11502623497_1177160337,yyrrr,3.0
1970,cluster_664446535_8507351666,rrGGG,42.0
1971,cluster_10279701148_11630151856_663826006,GG,0.001
1971,cluster_11502623497_1177160337,yyrrr,3.0
1971,cluster_664446535_8507351666,rrGGG,42.0
1972,cluster_10279701148_11630151856_663826006,GG,0.001
1972,cluster_11502623497_1177160337,yyrrr,3.0
1972,cluster_664446535_8507351666,rrGGG,42.0
1973,cluster_10279701148_11630151856_663826006,GG,0.001
1973,cluster_11502623497_1177160337,rrGGg,42.0
1973,cluster_664446535_8507351666,rrGGG,42.0
1974,cluster_10279701148_11630151856_663826006,GG,0.001
1974,cluster_11502623497_1177160337,rrGGg,42.0
1974,cluster_664446535_8507351666,rrGGG,42.0
1975,cluster_10279701148_11630151856_663826006,GG,0.001
1975,cluster_11502623497_1177160337,rrGGg,42.0
1975,cluster_664446535_8507351666,rryyy,3.0
1976,cluster_10279701148_11630151856_663826006,GG,0.001
1976,cluster_11502623497_1177160337,rrGGg,42.0
1976,cluster_664446535_8507351666,rryyy,3.0
1977,cluster_10279701148_11630151856_663826006,GG,0.001
1977,cluster_11502623497_1177160337,rrGGg,42.0
1977,cluster_664446535_8507351666,rryyy,3.0
1978,cluster_10279701148_11630151856_663826006,GG,0.001
1978,cluster_11502623497_1177160337,rryyy,3.0
1978,cluster_664446535_8507351666,GGrrr,42.0
1979,cluster_10279701148_11630151856_663826006,GG,0.001
1979,cluster_11502623497_1177160337,rryyy,3.0
1979,cluster_664446535_8507351666,GGrrr,42.0
1980,cluster_10279701148_11630151856_663826006,GG,0.001
1980,cluster_11502623497_1177160337,rryyy,3.0
1980,cluster_664446535_8507351666,GGrrr,42.0
1981,cluster_10279701148_11630151856_663826006,GG,0.001
1981,cluster_11502623497_1177160337,GGrrr,42.0
1981,cluster_664446535_8507351666,GGrrr,42.0
1982,cluster_10279701148_11630151856_663826006,GG,0.001
1982,cluster_11502623497_1177160337,GGrrr,42.0
1982,cluster_664446535_8507351666,GGrrr,42.0
1983,cluster_10279701148_11630151856_663826006,GG,0.001
1983,cluster_11502623497_1177160337,GGrrr,42.0
1983,cluster_664446535_8507351666,yyrrr,3.0
1984,cluster_10279701148_11630151856_663826006,GG,0.001
1984,cluster_11502623497_1177160337,GGrrr,42.0
1984,cluster_664446535_8507351666,yyrrr,3.0
1985,cluster_10279701148_11630151856_663826006,GG,0.001
1985,cluster_11502623497_1177160337,GGrrr,42.0
1985,cluster_664446535_8507351666,yyrrr,3.0
1986,cluster_10279701148_11630151856_663826006,GG,0.001
1986,cluster_11502623497_1177160337,yyrrr,3.0
1986,cluster_664446535_8507351666,rrGGG,42.0
1987,cluster_10279701148_11630151856_663826006,GG,0.001
1987,cluster_11502623497_1177160337,yyrrr,3.0
1987,cluster_664446535_8507351666,rrGGG,42.0
1988,cluster_10279701148_11630151856_663826006,GG,0.001
1988,cluster_11502623497_1177160337,yyrrr,3.0
1988,cluster_664446535_8507351666,rrGGG,42.0
1989,cluster_10279701148_11630151856_663826006,GG,0.001
1989,cluster_11502623497_1177160337,rrGGg,42.0
1989,cluster_664446535_8507351666,rrGGG,42.0
1990,cluster_10279701148_11630151856_663826006,GG,0.001
1990,cluster_11502623497_1177160337,rrGGg,42.0
1990,cluster_664446535_8507351666,rrGGG,42.0
1991,cluster_10279701148_11630151856_663826006,GG,0.001
1991,cluster_11502623497_1177160337,rrGGg,42.0
1991,cluster_664446535_8507351666,rryyy,3.0
1992,cluster_10279701148_11630151856_663826006,GG,0.001
1992,cluster_11502623497_1177160337,rrGGg,42.0
1992,cluster_664446535_8507351666,rryyy,3.0
1993,cluster_10279701148_11630151856_663826006,GG,0.001
1993,cluster_11502623497_1177160337,rrGGg,42.0
1993,cluster_664446535_8507351666,rryyy,3.0
1994,cluster_10279701148_11630151856_663826006,GG,0.001
1994,cluster_11502623497_1177160337,rryyy,3.0
1994,cluster_664446535_8507351666,GGrrr,42.0
1995,cluster_10279701148_11630151856_663826006,GG,0.001
1995,cluster_11502623497_1177160337,rryyy,3.0
1995,cluster_664446535_8507351666,GGrrr,42.0
1996,cluster_10279701148_11630151856_663826006,GG,0.001
1996,cluster_11502623497_1177160337,rryyy,3.0
1996,cluster_664446535_8507351666,GGrrr,42.0
1997,cluster_10279701148_11630151856_663826006,GG,0.001
1997,cluster_11502623497_1177160337,GGrrr,42.0
1997,cluster_664446535_8507351666,GGrrr,42.0
1998,cluster_10279701148_11630151856_663826006,GG,0.001
1998,cluster_11502623497_1177160337,GGrrr,42.0
1998,cluster_664446535_8507351666,GGrrr,42.0
1999,cluster_10279701148_11630151856_663826006,GG,0.001
